19841984,4,
19851985,4,
19861986,4,
19871987,4,
20132013,4,
20142014,4,
20152015,4,
20162016,4,
20172017,5,
20182018,4,
20192019,4,
20312031,4,
20342034,3,
20352035,3,
20362036,4,
20372037,4,
20382038,5,
20392039,5,
20412041,4,
20432043,4,
20452045,4,
20462046,3,
20472047,5,
20482048,5,
20492049,5,
20512051,4,
20532053,5,
20542054,4,
20562056,5,
20572057,4,
20582058,5,
20592059,5,
20612061,4,
20632063,4,
20642064,5,
20652065,5,
20672067,5,
20682068,5,
20692069,4,
20712071,5,
20732073,4,
20742074,3,
20752075,5,
20762076,5,
20782078,5,
20792079,6,
20812081,4,
20832083,5,
20842084,4,
20852085,5,
20862086,6,
20872087,5,
20892089,4,
20912091,5,
20932093,4,
20942094,4,
20952095,4,
20962096,5,
20972097,5,
20982098,4,
21032103,4,
21042104,4,
21052105,4,
21062106,4,
21072107,5,
21082108,5,
21092109,5,
21302130,4,
21342134,2,
21352135,3,
21362136,3,
21372137,5,
21382138,6,
21392139,6,
21402140,4,
21432143,2,
21452145,4,
21462146,5,
21472147,5,
21482148,6,
21492149,6,
21502150,4,
21532153,3,
21542154,4,
21562156,3,
21572157,4,
21582158,5,
21592159,5,
21602160,5,
21632163,3,
21642164,3,
21652165,4,
21672167,4,
21682168,5,
21692169,5,
21702170,5,
21732173,5,
21742174,5,
21752175,3,
21762176,4,
21782178,4,
21792179,5,
21802180,5,
21832183,6,
21842184,6,
21852185,5,
21862186,5,
21872187,4,
21892189,4,
21902190,5,
21932193,6,
21942194,6,
21952195,5,
21962196,5,
21972197,5,
21982198,5,
23012301,4,
23042304,4,
23052305,5,
23062306,4,
23072307,4,
23082308,4,
23092309,5,
23102310,3,
23142314,4,
23152315,2,
23162316,4,
23172317,5,
23182318,6,
23192319,6,
23402340,3,
23412341,3,
23452345,4,
23462346,4,
23472347,5,
23482348,6,
23492349,6,
23502350,5,
23512351,3,
23542354,4,
23562356,3,
23572357,5,
23582358,5,
23592359,5,
23602360,4,
23612361,3,
23642364,3,
23652365,4,
23672367,5,
23682368,5,
23692369,5,
23702370,4,
23712371,5,
23742374,5,
23752375,4,
23762376,4,
23782378,5,
23792379,5,
23802380,4,
23812381,6,
23842384,6,
23852385,5,
23862386,5,
23872387,5,
23892389,5,
23902390,4,
23912391,6,
23942394,6,
23952395,5,
23962396,5,
23972397,5,
23982398,5,
24012401,5,
24032403,4,
24052405,4,
24062406,4,
24072407,5,
24082408,5,
24092409,5,
24102410,4,
24132413,4,
24152415,5,
24162416,4,
24172417,5,
24182418,6,
24192419,6,
24302430,5,
24312431,3,
24352435,4,
24362436,4,
24372437,5,
24382438,6,
24392439,6,
24502450,4,
24512451,4,
24532453,4,
24562456,3,
24572457,5,
24582458,6,
24592459,6,
24602460,4,
24612461,5,
24632463,3,
24652465,3,
24672467,5,
24682468,6,
24692469,6,
24702470,4,
24712471,5,
24732473,5,
24752475,5,
24762476,5,
24782478,5,
24792479,5,
24802480,5,
24812481,6,
24832483,6,
24852485,6,
24862486,6,
24872487,5,
24892489,5,
24902490,5,
24912491,6,
24932493,6,
24952495,6,
24962496,6,
24972497,5,
24982498,5,
25012501,4,
25032503,4,
25042504,5,
25062506,5,
25072507,5,
25082508,5,
25092509,5,
25102510,4,
25132513,4,
25142514,4,
25162516,5,
25172517,3,
25182518,5,
25192519,5,
25302530,4,
25312531,3,
25342534,2,
25362536,4,
25372537,4,
25382538,5,
25392539,5,
25402540,3,
25412541,4,
25432543,4,
25462546,2,
25472547,4,
25482548,5,
25492549,5,
25602560,5,
25612561,3,
25632563,4,
25642564,6,
25672567,4,
25682568,5,
25692569,4,
25702570,5,
25712571,3,
25732573,4,
25742574,5,
25762576,5,
25782578,5,
25792579,6,
25802580,5,
25812581,5,
25832583,5,
25842584,5,
25862586,5,
25872587,5,
25892589,5,
25902590,5,
25912591,5,
25932593,5,
25942594,5,
25962596,5,
25972597,5,
25982598,5,
26012601,4,
26032603,4,
26042604,5,
26052605,5,
26072607,5,
26082608,5,
26092609,5,
26102610,4,
26132613,4,
26142614,3,
26152615,4,
26172617,5,
26182618,5,
26192619,5,
26302630,4,
26312631,3,
26342634,4,
26352635,5,
26372637,5,
26382638,5,
26392639,5,
26402640,4,
26412641,4,
26432643,3,
26452645,4,
26472647,5,
26482648,6,
26492649,6,
26502650,5,
26512651,4,
26532653,4,
26542654,5,
26572657,5,
26582658,5,
26592659,5,
26702670,5,
26712671,5,
26732673,5,
26742674,5,
26752675,5,
26782678,6,
26792679,5,
26802680,6,
26812681,5,
26832683,5,
26842684,4,
26852685,5,
26872687,5,
26892689,5,
26902690,5,
26912691,5,
26932693,5,
26942694,5,
26952695,5,
26972697,5,
26982698,5,
27012701,5,
27032703,4,
27042704,4,
27052705,6,
27062706,5,
27082708,4,
27092709,4,
27102710,5,
27132713,5,
27142714,5,
27152715,4,
27162716,4,
27182718,5,
27192719,5,
27302730,5,
27312731,5,
27342734,5,
27352735,4,
27362736,4,
27382738,5,
27392739,5,
27402740,4,
27412741,5,
27432743,5,
27452745,5,
27462746,4,
27482748,5,
27492749,5,
27502750,5,
27512751,3,
27532753,5,
27542754,4,
27562756,5,
27582758,5,
27592759,5,
27602760,5,
27612761,5,
27632763,5,
27642764,5,
27652765,5,
27682768,5,
27692769,5,
27802780,5,
27812781,4,
27832783,5,
27842784,4,
27852785,5,
27862786,5,
27892789,5,
27902790,6,
27912791,5,
27932793,5,
27942794,4,
27952795,6,
27962796,5,
27982798,4,
28012801,5,
28032803,4,
28042804,4,
28052805,5,
28062806,5,
28072807,4,
28092809,5,
28102810,5,
28132813,6,
28142814,6,
28152815,5,
28162816,5,
28172817,5,
28192819,6,
28302830,5,
28312831,6,
28342834,6,
28352835,5,
28362836,5,
28372837,5,
28392839,5,
28402840,5,
28412841,6,
28432843,6,
28452845,6,
28462846,5,
28472847,5,
28492849,5,
28502850,4,
28512851,5,
28532853,5,
28542854,4,
28562856,4,
28572857,5,
28592859,5,
28602860,4,
28612861,5,
28632863,5,
28642864,5,
28652865,5,
28672867,4,
28692869,4,
28702870,4,
28712871,5,
28732873,5,
28742874,4,
28752875,5,
28762876,5,
28792879,5,
28902890,5,
28912891,5,
28932893,5,
28942894,4,
28952895,6,
28962896,5,
28972897,5,
29012901,6,
29032903,5,
29042904,4,
29052905,5,
29062906,4,
29072907,5,
29082908,4,
29102910,6,
29132913,6,
29142914,6,
29152915,5,
29162916,5,
29172917,5,
29182918,5,
29302930,5,
29312931,6,
29342934,6,
29352935,5,
29362936,5,
29372937,5,
29382938,5,
29402940,5,
29412941,6,
29432943,6,
29452945,6,
29462946,5,
29472947,5,
29482948,5,
29502950,5,
29512951,5,
29532953,5,
29542954,4,
29562956,5,
29572957,5,
29582958,5,
29602960,4,
29612961,5,
29632963,5,
29642964,5,
29652965,4,
29672967,5,
29682968,4,
29702970,5,
29712971,5,
29732973,5,
29742974,4,
29752975,5,
29762976,5,
29782978,5,
29802980,4,
29812981,6,
29832983,5,
29842984,4,
29852985,5,
29862986,5,
29872987,4,
30123012,4,
30143014,5,
30153015,5,
30163016,4,
30173017,4,
30183018,4,
30193019,4,
30213021,4,
30243024,4,
30253025,5,
30263026,4,
30273027,4,
30283028,5,
30293029,5,
30413041,4,
30423042,4,
30453045,5,
30463046,4,
30473047,3,
30483048,4,
30493049,4,
30513051,5,
30523052,5,
30543054,4,
30563056,5,
30573057,5,
30583058,4,
30593059,5,
30613061,5,
30623062,5,
30643064,5,
30653065,5,
30673067,5,
30683068,5,
30693069,5,
30713071,4,
30723072,4,
30743074,3,
30753075,5,
30763076,5,
30783078,4,
30793079,4,
30813081,5,
30823082,4,
30843084,4,
30853085,6,
30863086,6,
30873087,5,
30893089,4,
30913091,5,
30923092,5,
30943094,4,
30953095,5,
30963096,5,
30973097,5,
30983098,4,
31023102,4,
31043104,5,
31053105,5,
31063106,4,
31073107,4,
31083108,4,
31093109,5,
31203120,4,
31243124,4,
31253125,3,
31263126,3,
31273127,5,
31283128,6,
31293129,6,
31403140,4,
31423142,4,
31453145,5,
31463146,4,
31473147,5,
31483148,6,
31493149,6,
31503150,5,
31523152,3,
31543154,4,
31563156,5,
31573157,4,
31583158,5,
31593159,5,
31603160,4,
31623162,3,
31643164,4,
31653165,5,
31673167,5,
31683168,5,
31693169,5,
31703170,4,
31723172,5,
31743174,4,
31753175,4,
31763176,5,
31783178,5,
31793179,5,
31803180,5,
31823182,6,
31843184,6,
31853185,4,
31863186,5,
31873187,5,
31893189,4,
31903190,5,
31923192,6,
31943194,6,
31953195,5,
31963196,5,
31973197,5,
31983198,5,
32013201,4,
32043204,3,
32053205,3,
32063206,4,
32073207,4,
32083208,5,
32093209,5,
32103210,4,
32143214,4,
32153215,3,
32163216,4,
32173217,5,
32183218,6,
32193219,6,
32403240,5,
32413241,5,
32453245,4,
32463246,4,
32473247,4,
32483248,6,
32493249,6,
32503250,4,
32513251,4,
32543254,3,
32563256,3,
32573257,4,
32583258,5,
32593259,5,
32603260,4,
32613261,4,
32643264,4,
32653265,4,
32673267,4,
32683268,5,
32693269,5,
32703270,5,
32713271,5,
32743274,5,
32753275,4,
32763276,4,
32783278,4,
32793279,4,
32803280,5,
32813281,6,
32843284,6,
32853285,5,
32863286,5,
32873287,5,
32893289,5,
32903290,5,
32913291,6,
32943294,6,
32953295,5,
32963296,5,
32973297,5,
32983298,5,
34013401,4,
34023402,4,
34053405,5,
34063406,5,
34073407,5,
34083408,6,
34093409,5,
34103410,4,
34123412,3,
34153415,3,
34163416,4,
34173417,5,
34183418,6,
34193419,6,
34203420,4,
34213421,4,
34253425,5,
34263426,5,
34273427,5,
34283428,6,
34293429,6,
34503450,5,
34513451,4,
34523452,4,
34563456,4,
34573457,5,
34583458,5,
34593459,5,
34603460,5,
34613461,3,
34623462,4,
34653465,5,
34673467,5,
34683468,6,
34693469,5,
34703470,5,
34713471,5,
34723472,5,
34753475,5,
34763476,5,
34783478,5,
34793479,5,
34803480,5,
34813481,6,
34823482,6,
34853485,5,
34863486,5,
34873487,5,
34893489,5,
34903490,5,
34913491,6,
34923492,6,
34953495,6,
34963496,5,
34973497,5,
34983498,6,
35013501,5,
35023502,4,
35043504,4,
35063506,5,
35073507,5,
35083508,5,
35093509,5,
35103510,5,
35123512,4,
35143514,4,
35163516,5,
35173517,5,
35183518,5,
35193519,5,
35203520,4,
35213521,4,
35243524,4,
35263526,4,
35273527,5,
35283528,5,
35293529,5,
35403540,4,
35413541,4,
35423542,4,
35463546,5,
35473547,4,
35483548,5,
35493549,5,
35603560,5,
35613561,5,
35623562,3,
35643564,4,
35673567,5,
35683568,5,
35693569,5,
35703570,5,
35713571,5,
35723572,5,
35743574,5,
35763576,4,
35783578,4,
35793579,5,
35803580,5,
35813581,5,
35823582,5,
35843584,5,
35863586,5,
35873587,5,
35893589,5,
35903590,5,
35913591,5,
35923592,5,
35943594,5,
35963596,5,
35973597,5,
35983598,5,
36013601,4,
36023602,5,
36043604,5,
36053605,5,
36073607,4,
36083608,5,
36093609,5,
36103610,5,
36123612,4,
36143614,4,
36153615,5,
36173617,5,
36183618,6,
36193619,5,
36203620,5,
36213621,4,
36243624,4,
36253625,4,
36273627,5,
36283628,5,
36293629,5,
36403640,4,
36413641,3,
36423642,4,
36453645,4,
36473647,5,
36483648,5,
36493649,5,
36503650,5,
36513651,5,
36523652,5,
36543654,4,
36573657,5,
36583658,5,
36593659,5,
36703670,5,
36713671,5,
36723672,6,
36743674,4,
36753675,4,
36783678,4,
36793679,5,
36803680,5,
36813681,5,
36823682,4,
36843684,5,
36853685,4,
36873687,4,
36893689,5,
36903690,5,
36913691,5,
36923692,5,
36943694,5,
36953695,5,
36973697,5,
36983698,5,
37013701,4,
37023702,4,
37043704,3,
37053705,6,
37063706,6,
37083708,3,
37093709,6,
37103710,4,
37123712,5,
37143714,4,
37153715,5,
37163716,5,
37183718,4,
37193719,4,
37203720,5,
37213721,5,
37243724,5,
37253725,6,
37263726,5,
37283728,4,
37293729,4,
37403740,4,
37413741,5,
37423742,5,
37453745,5,
37463746,4,
37483748,4,
37493749,4,
37503750,4,
37513751,4,
37523752,6,
37543754,5,
37563756,6,
37583758,4,
37593759,4,
37603760,5,
37613761,5,
37623762,6,
37643764,4,
37653765,4,
37683768,5,
37693769,6,
37803780,5,
37813781,5,
37823782,3,
37843784,4,
37853785,5,
37863786,6,
37893789,5,
37903790,5,
37913791,5,
37923792,4,
37943794,4,
37953795,6,
37963796,5,
37983798,6,
38013801,5,
38023802,4,
38043804,4,
38053805,4,
38063806,5,
38073807,4,
38093809,5,
38103810,5,
38123812,6,
38143814,6,
38153815,5,
38163816,5,
38173817,4,
38193819,4,
38203820,4,
38213821,6,
38243824,6,
38253825,4,
38263826,5,
38273827,4,
38293829,5,
38403840,4,
38413841,6,
38423842,6,
38453845,5,
38463846,5,
38473847,4,
38493849,5,
38503850,5,
38513851,5,
38523852,5,
38543854,5,
38563856,6,
38573857,5,
38593859,5,
38603860,5,
38613861,6,
38623862,5,
38643864,5,
38653865,5,
38673867,4,
38693869,3,
38703870,4,
38713871,5,
38723872,4,
38743874,4,
38753875,4,
38763876,5,
38793879,4,
38903890,5,
38913891,5,
38923892,4,
38943894,5,
38953895,5,
38963896,5,
38973897,4,
39013901,5,
39023902,5,
39043904,4,
39053905,5,
39063906,5,
39073907,5,
39083908,4,
39103910,4,
39123912,6,
39143914,6,
39153915,5,
39163916,5,
39173917,5,
39183918,5,
39203920,5,
39213921,6,
39243924,6,
39253925,5,
39263926,5,
39273927,5,
39283928,5,
39403940,4,
39413941,6,
39423942,6,
39453945,5,
39463946,5,
39473947,4,
39483948,5,
39503950,5,
39513951,5,
39523952,5,
39543954,5,
39563956,6,
39573957,5,
39583958,5,
39603960,5,
39613961,5,
39623962,5,
39643964,5,
39653965,5,
39673967,5,
39683968,4,
39703970,4,
39713971,5,
39723972,4,
39743974,4,
39753975,5,
39763976,5,
39783978,4,
39803980,5,
39813981,5,
39823982,4,
39843984,5,
39853985,5,
39863986,5,
39873987,5,
40124012,4,
40134013,5,
40154015,5,
40164016,4,
40174017,4,
40184018,5,
40194019,4,
40214021,4,
40234023,4,
40254025,5,
40264026,4,
40274027,5,
40284028,4,
40294029,5,
40314031,4,
40324032,5,
40354035,4,
40364036,4,
40374037,3,
40384038,5,
40394039,5,
40514051,4,
40524052,5,
40534053,5,
40564056,6,
40574057,5,
40584058,5,
40594059,5,
40614061,5,
40624062,4,
40634063,5,
40654065,5,
40674067,4,
40684068,4,
40694069,4,
40714071,5,
40724072,4,
40734073,5,
40754075,5,
40764076,5,
40784078,5,
40794079,5,
40814081,5,
40824082,5,
40834083,5,
40854085,5,
40864086,5,
40874087,4,
40894089,4,
40914091,5,
40924092,5,
40934093,5,
40954095,6,
40964096,6,
40974097,5,
40984098,4,
41024102,4,
41034103,4,
41054105,4,
41064106,5,
41074107,5,
41084108,5,
41094109,6,
41204120,4,
41234123,3,
41254125,4,
41264126,5,
41274127,5,
41284128,6,
41294129,6,
41304130,5,
41324132,5,
41354135,4,
41364136,4,
41374137,4,
41384138,6,
41394139,6,
41504150,4,
41524152,4,
41534153,4,
41564156,5,
41574157,3,
41584158,5,
41594159,5,
41604160,5,
41624162,4,
41634163,4,
41654165,5,
41674167,5,
41684168,5,
41694169,5,
41704170,5,
41724172,5,
41734173,5,
41754175,4,
41764176,5,
41784178,6,
41794179,5,
41804180,5,
41824182,6,
41834183,6,
41854185,5,
41864186,5,
41874187,5,
41894189,4,
41904190,5,
41924192,6,
41934193,6,
41954195,5,
41964196,5,
41974197,5,
41984198,5,
42014201,4,
42034203,4,
42054205,5,
42064206,4,
42074207,4,
42084208,5,
42094209,5,
42104210,4,
42134213,4,
42154215,4,
42164216,4,
42174217,5,
42184218,6,
42194219,6,
42304230,3,
42314231,3,
42354235,3,
42364236,4,
42374237,5,
42384238,6,
42394239,6,
42504250,4,
42514251,4,
42534253,4,
42564256,4,
42574257,4,
42584258,4,
42594259,4,
42604260,5,
42614261,3,
42634263,4,
42654265,6,
42674267,5,
42684268,4,
42694269,5,
42704270,3,
42714271,5,
42734273,5,
42754275,5,
42764276,4,
42784278,4,
42794279,4,
42804280,4,
42814281,6,
42834283,6,
42854285,5,
42864286,5,
42874287,5,
42894289,4,
42904290,5,
42914291,6,
42934293,6,
42954295,5,
42964296,5,
42974297,4,
42984298,5,
43014301,4,
43024302,4,
43054305,5,
43064306,5,
43074307,5,
43084308,6,
43094309,6,
43104310,4,
43124312,4,
43154315,5,
43164316,4,
43174317,5,
43184318,6,
43194319,6,
43204320,4,
43214321,3,
43254325,4,
43264326,4,
43274327,5,
43284328,6,
43294329,6,
43504350,5,
43514351,4,
43524352,4,
43564356,4,
43574357,5,
43584358,4,
43594359,5,
43604360,5,
43614361,4,
43624362,4,
43654365,5,
43674367,5,
43684368,5,
43694369,6,
43704370,5,
43714371,5,
43724372,5,
43754375,5,
43764376,5,
43784378,5,
43794379,5,
43804380,5,
43814381,6,
43824382,6,
43854385,5,
43864386,5,
43874387,5,
43894389,6,
43904390,5,
43914391,6,
43924392,6,
43954395,5,
43964396,5,
43974397,5,
43984398,6,
45014501,5,
45024502,4,
45034503,5,
45064506,5,
45074507,5,
45084508,5,
45094509,5,
45104510,5,
45124512,5,
45134513,5,
45164516,4,
45174517,4,
45184518,5,
45194519,5,
45204520,5,
45214521,4,
45234523,4,
45264526,4,
45274527,5,
45284528,6,
45294529,6,
45304530,4,
45314531,4,
45324532,4,
45364536,4,
45374537,4,
45384538,5,
45394539,5,
45604560,5,
45614561,4,
45624562,4,
45634563,4,
45674567,5,
45684568,5,
45694569,5,
45704570,5,
45714571,5,
45724572,5,
45734573,5,
45764576,5,
45784578,5,
45794579,5,
45804580,5,
45814581,5,
45824582,6,
45834583,5,
45864586,5,
45874587,5,
45894589,6,
45904590,6,
45914591,5,
45924592,6,
45934593,5,
45964596,5,
45974597,4,
45984598,5,
46014601,5,
46024602,4,
46034603,5,
46054605,4,
46074607,5,
46084608,5,
46094609,5,
46104610,5,
46124612,4,
46134613,5,
46154615,5,
46174617,5,
46184618,5,
46194619,5,
46204620,4,
46214621,5,
46234623,5,
46254625,3,
46274627,3,
46284628,5,
46294629,5,
46304630,4,
46314631,4,
46324632,5,
46354635,5,
46374637,5,
46384638,5,
46394639,5,
46504650,6,
46514651,4,
46524652,4,
46534653,4,
46574657,5,
46584658,5,
46594659,5,
46704670,5,
46714671,5,
46724672,4,
46734673,5,
46754675,5,
46784678,5,
46794679,5,
46804680,5,
46814681,5,
46824682,5,
46834683,5,
46854685,5,
46874687,5,
46894689,5,
46904690,6,
46914691,5,
46924692,5,
46934693,6,
46954695,5,
46974697,5,
46984698,5,
47014701,5,
47024702,4,
47034703,5,
47054705,6,
47064706,5,
47084708,4,
47094709,4,
47104710,5,
47124712,5,
47134713,4,
47154715,4,
47164716,5,
47184718,5,
47194719,5,
47204720,4,
47214721,5,
47234723,5,
47254725,4,
47264726,5,
47284728,5,
47294729,5,
47304730,4,
47314731,5,
47324732,4,
47354735,4,
47364736,4,
47384738,5,
47394739,5,
47504750,5,
47514751,4,
47524752,4,
47534753,4,
47564756,6,
47584758,5,
47594759,5,
47604760,5,
47614761,5,
47624762,3,
47634763,6,
47654765,5,
47684768,5,
47694769,5,
47804780,6,
47814781,5,
47824782,5,
47834783,4,
47854785,5,
47864786,6,
47894789,5,
47904790,6,
47914791,5,
47924792,5,
47934793,5,
47954795,6,
47964796,5,
47984798,6,
48014801,5,
48024802,4,
48034803,6,
48054805,5,
48064806,5,
48074807,4,
48094809,5,
48104810,5,
48124812,6,
48134813,6,
48154815,4,
48164816,5,
48174817,5,
48194819,6,
48204820,5,
48214821,6,
48234823,6,
48254825,6,
48264826,6,
48274827,5,
48294829,5,
48304830,5,
48314831,6,
48324832,6,
48354835,5,
48364836,5,
48374837,4,
48394839,5,
48504850,4,
48514851,5,
48524852,4,
48534853,4,
48564856,4,
48574857,5,
48594859,6,
48604860,5,
48614861,5,
48624862,5,
48634863,5,
48654865,5,
48674867,4,
48694869,4,
48704870,5,
48714871,5,
48724872,5,
48734873,5,
48754875,5,
48764876,5,
48794879,5,
48904890,4,
48914891,5,
48924892,5,
48934893,6,
48954895,6,
48964896,5,
48974897,5,
49014901,5,
49024902,5,
49034903,6,
49054905,5,
49064906,5,
49074907,5,
49084908,5,
49104910,6,
49124912,6,
49134913,6,
49154915,5,
49164916,5,
49174917,5,
49184918,6,
49204920,5,
49214921,6,
49234923,6,
49254925,6,
49264926,6,
49274927,5,
49284928,5,
49304930,4,
49314931,6,
49324932,6,
49354935,5,
49364936,5,
49374937,5,
49384938,6,
49504950,5,
49514951,5,
49524952,5,
49534953,5,
49564956,5,
49574957,5,
49584958,4,
49604960,4,
49614961,5,
49624962,5,
